Participant: ec
11 26 18 15:13:10
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Alcohol 5.jpg	Heart 1.jpg	Plane crash 3.jpg	Fence 4.jpg	2	5	1	30	5.221921e-01
Lake 15.jpg	Feces 2.jpg	Dead bodies 1.jpg	Cotton swabs 2.jpg	2	4	4	33	3.944291e-01
Wedding 12.jpg	KKK rally 1.jpg	Nature 1.jpg	Dirt 5.jpg	2	2	5	34	1.492944e+00
Nature 1.jpg	Bar 2.jpg	Fire hydrant 2.jpg	Dirt 5.jpg	2	4	5	34	4.833951e-01
Lake 9.jpg	Cliff diver 1.jpg	Lake 12.jpg	Injury 4.jpg	2	2	5	34	9.512196e-01
Sunset 4.jpg	Sunset 3.jpg	Nature 1.jpg	Lake 14.jpg	2	3	6	35	4.017979e-01
Lake 14.jpg	Spider 2.jpg	Beach 2.jpg	Nature 1.jpg	2	3	5	34	7.892643e-01
Beach 2.jpg	Fence 2.jpg	Bar 2.jpg	Goat 2.jpg	2	3	6	35	9.208099e-01
Bored pose 1.jpg	Cliff diver 1.jpg	Cotton swabs 2.jpg	Bar 2.jpg	2	4	1	30	1.275433e+00
Cliff diver 1.jpg	Bored pose 1.jpg	Gazing 7.jpg	Feces 1.jpg	2	3	1	30	1.210078e+00
Injury 4.jpg	Cotton swabs 2.jpg	Bored pose 1.jpg	Severed finger 1.jpg	2	2	1	30	3.533934e-01
Tumor 1.jpg	Injury 1.jpg	Spider 2.jpg	Dead bodies 1.jpg	2	1	1	30	2.791300e-01
Dirt 5.jpg	Alcohol 5.jpg	Sunset 4.jpg	Injury 4.jpg	2	2	1	30	5.123476e-01
Sunset 4.jpg	Severed finger 1.jpg	Dead bodies 1.jpg	Beach 2.jpg	2	5	1	30	9.677639e-01
Lake 9.jpg	Spider 2.jpg	Nature 1.jpg	Wedding 12.jpg	2	5	4	33	1.074789e+00
Dog 19.jpg	Office supplies 1.jpg	Bored pose 1.jpg	Beach 2.jpg	2	1	1	30	4.809725e-01
Cat 10.jpg	Cliff diver 1.jpg	Lake 15.jpg	Sunset 3.jpg	2	5	7	36	6.435543e-01
