Participant: MM
11 29 18 14:32:59
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Goat 2.jpg	Dog 19.jpg	Plane crash 3.jpg	Feces 2.jpg	1	2	7	36	2.077800e+00
Fire hydrant 2.jpg	Sunset 3.jpg	Dirt 5.jpg	Feces 1.jpg	1	3	4	33	1.130617e+00
Bored pose 1.jpg	Fire hydrant 2.jpg	Beach 2.jpg	Office supplies 1.jpg	1	2	6	35	4.490439e-01
Cliff diver 1.jpg	Sunset 4.jpg	Dog 13.jpg	Injury 1.jpg	1	1	9	38	4.294843e-01
Lake 15.jpg	Fire hydrant 2.jpg	Dog 13.jpg	Lake 9.jpg	1	1	9	38	1.341747e+00
Sunset 3.jpg	Sunset 4.jpg	Injury 1.jpg	Dog 13.jpg	1	3	9	38	1.694580e+00
Sunset 3.jpg	Fire hydrant 2.jpg	Beach 2.jpg	KKK rally 1.jpg	1	5	5	34	1.499882e+00
Injury 1.jpg	Lake 15.jpg	Lake 12.jpg	Spider 2.jpg	1	1	2	31	1.837145e+00
Injury 4.jpg	Office supplies 1.jpg	KKK rally 1.jpg	Spider 2.jpg	1	4	1	30	1.596954e+00
Plane crash 3.jpg	Sunset 4.jpg	Lake 14.jpg	Heart 1.jpg	1	4	3	32	2.058939e-01
Lake 12.jpg	Street 4.jpg	Lake 15.jpg	Bar 2.jpg	1	1	9	38	1.634340e+00
KKK rally 1.jpg	Spider 2.jpg	Fence 2.jpg	Feces 1.jpg	1	4	2	31	2.457535e-01
Spider 2.jpg	Cat 10.jpg	Cliff diver 1.jpg	Lake 14.jpg	1	2	3	32	1.726600e-01
Dead bodies 1.jpg	Office supplies 1.jpg	Fire hydrant 2.jpg	Dog 13.jpg	1	2	1	30	1.490162e+00
Feces 1.jpg	Cotton swabs 2.jpg	Lake 9.jpg	Dog 13.jpg	1	5	4	33	7.232675e-01
Gazing 7.jpg	Injury 4.jpg	Dead bodies 1.jpg	Lake 15.jpg	1	3	8	37	5.028182e-01
Cliff diver 1.jpg	Sunset 4.jpg	Plane crash 3.jpg	Bar 2.jpg	1	5	7	36	1.056280e+00
Lake 14.jpg	Heart 1.jpg	Cotton swabs 2.jpg	Fence 4.jpg	1	3	9	38	3.940124e+00
Office supplies 1.jpg	Injury 1.jpg	Dead bodies 1.jpg	KKK rally 1.jpg	1	3	5	34	1.679668e+00
Heart 1.jpg	Nature 1.jpg	Beach 2.jpg	Spider 2.jpg	1	4	4	33	9.316844e-03
Heart 1.jpg	Lake 15.jpg	Fence 4.jpg	Dog 19.jpg	1	5	5	34	3.512511e-01
Feces 2.jpg	Lake 12.jpg	Severed finger 1.jpg	Alcohol 5.jpg	1	1	3	32	2.129534e-01
Fence 4.jpg	Fence 2.jpg	Injury 4.jpg	Street 4.jpg	1	2	2	31	2.445296e-01
Dog 19.jpg	Sunset 3.jpg	Cat 10.jpg	Spider 2.jpg	1	2	7	36	6.962869e-01
Alcohol 5.jpg	Spider 2.jpg	Goat 2.jpg	Gazing 7.jpg	1	1	9	38	1.668275e+00
Dog 13.jpg	Nature 1.jpg	Lake 9.jpg	Cotton swabs 2.jpg	1	3	9	38	4.419936e-01
Sunset 4.jpg	Cat 10.jpg	Lake 14.jpg	Gazing 7.jpg	1	1	9	38	1.077103e+00
Severed finger 1.jpg	Dead bodies 1.jpg	KKK rally 1.jpg	Fence 2.jpg	1	1	1	30	3.928618e-01
Lake 9.jpg	Feces 2.jpg	Heart 1.jpg	Cat 10.jpg	1	3	9	38	3.059968e+00
Cat 10.jpg	Goat 2.jpg	Street 4.jpg	Bored pose 1.jpg	1	5	7	36	1.725214e-01
Tumor 1.jpg	Feces 2.jpg	Goat 2.jpg	Fire hydrant 2.jpg	1	2	1	30	7.670421e-02
Dirt 5.jpg	Feces 2.jpg	Injury 1.jpg	Sunset 4.jpg	1	4	5	34	1.453678e+00
Feces 1.jpg	Spider 2.jpg	Heart 1.jpg	Cat 10.jpg	1	2	2	31	2.047364e+00
Bar 2.jpg	Plane crash 3.jpg	Bored pose 1.jpg	Cat 10.jpg	1	4	6	35	2.877141e-01
Injury 4.jpg	Feces 2.jpg	Gazing 7.jpg	Injury 1.jpg	1	5	4	33	4.822365e-01
Cat 10.jpg	KKK rally 1.jpg	Gazing 7.jpg	Street 4.jpg	1	4	7	36	1.023221e-01
Beach 2.jpg	Lake 14.jpg	Plane crash 3.jpg	Heart 1.jpg	1	1	9	38	1.717995e+00
Fence 2.jpg	Bored pose 1.jpg	Alcohol 5.jpg	Severed finger 1.jpg	1	3	4	33	4.649794e-01
Spider 2.jpg	Lake 14.jpg	Fence 2.jpg	Office supplies 1.jpg	1	5	5	34	1.129646e+00
Street 4.jpg	Spider 2.jpg	Nature 1.jpg	Lake 9.jpg	1	2	7	36	3.342460e-01
Nature 1.jpg	Goat 2.jpg	Lake 12.jpg	Gazing 7.jpg	1	4	9	38	1.972357e+00
Severed finger 1.jpg	Wedding 12.jpg	Dirt 5.jpg	Lake 12.jpg	1	5	6	35	7.473278e-01
Dirt 5.jpg	Lake 14.jpg	Heart 1.jpg	Goat 2.jpg	2	4	4	33	7.518530e-01
Heart 1.jpg	Sunset 3.jpg	Fence 4.jpg	Lake 14.jpg	2	4	3	32	3.077903e-01
Feces 1.jpg	Street 4.jpg	Injury 4.jpg	Alcohol 5.jpg	2	5	4	33	4.485905e-01
Street 4.jpg	Office supplies 1.jpg	Fence 4.jpg	Severed finger 1.jpg	2	3	5	34	5.698954e-01
Nature 1.jpg	Injury 1.jpg	Heart 1.jpg	Severed finger 1.jpg	2	2	8	37	3.195917e-01
Sunset 3.jpg	Cliff diver 1.jpg	Street 4.jpg	Gazing 7.jpg	2	2	9	38	1.513879e-01
Dirt 5.jpg	Feces 2.jpg	Tumor 1.jpg	KKK rally 1.jpg	2	5	2	31	5.146711e-01
Lake 15.jpg	Feces 2.jpg	Fire hydrant 2.jpg	Sunset 3.jpg	2	3	9	38	2.599166e-01
Cat 10.jpg	Lake 15.jpg	Lake 14.jpg	Injury 1.jpg	2	4	7	36	2.003768e-01
Dog 13.jpg	Wedding 12.jpg	Bar 2.jpg	Street 4.jpg	2	1	9	38	3.746685e-01
Sunset 4.jpg	Dog 13.jpg	Bar 2.jpg	Office supplies 1.jpg	2	3	9	38	5.872880e-01
Lake 12.jpg	Dog 13.jpg	Gazing 7.jpg	Injury 4.jpg	2	2	7	36	6.264597e-01
Tumor 1.jpg	Cliff diver 1.jpg	Goat 2.jpg	Lake 15.jpg	2	2	1	30	7.031715e-02
Severed finger 1.jpg	Lake 14.jpg	Injury 4.jpg	Cliff diver 1.jpg	2	4	1	30	3.035142e-02
Fire hydrant 2.jpg	Injury 1.jpg	Cat 10.jpg	Lake 12.jpg	2	3	4	33	2.247450e-01
Lake 14.jpg	Dirt 5.jpg	Fire hydrant 2.jpg	KKK rally 1.jpg	2	1	8	37	3.066166e-01
Fence 4.jpg	Dirt 5.jpg	Lake 12.jpg	Fence 2.jpg	2	4	2	31	9.986762e-01
Fence 2.jpg	Spider 2.jpg	Cotton swabs 2.jpg	Sunset 3.jpg	2	5	3	32	1.263220e+00
Spider 2.jpg	Beach 2.jpg	Dog 19.jpg	Bored pose 1.jpg	2	1	3	32	6.029399e-01
Fence 2.jpg	Plane crash 3.jpg	Street 4.jpg	Sunset 4.jpg	2	4	6	35	3.948361e-01
Plane crash 3.jpg	Cliff diver 1.jpg	Injury 1.jpg	Cat 10.jpg	2	5	2	31	6.891497e-01
Gazing 7.jpg	Fence 4.jpg	Office supplies 1.jpg	Lake 9.jpg	2	5	7	36	7.128614e-01
Bored pose 1.jpg	Alcohol 5.jpg	Lake 9.jpg	Feces 2.jpg	2	2	7	36	4.153929e-01
Plane crash 3.jpg	Alcohol 5.jpg	Severed finger 1.jpg	Lake 12.jpg	2	3	5	34	3.324430e-01
Feces 2.jpg	Dead bodies 1.jpg	Gazing 7.jpg	Fire hydrant 2.jpg	2	2	3	32	8.519339e-01
Bar 2.jpg	Tumor 1.jpg	Spider 2.jpg	Dead bodies 1.jpg	2	2	4	33	9.154521e-01
Feces 1.jpg	Wedding 12.jpg	Fence 2.jpg	Dog 13.jpg	2	3	1	30	3.481404e-01
Lake 14.jpg	Wedding 12.jpg	Severed finger 1.jpg	Sunset 4.jpg	2	5	6	35	6.989290e-01
KKK rally 1.jpg	Goat 2.jpg	Feces 1.jpg	Tumor 1.jpg	2	4	2	31	1.663458e+00
Goat 2.jpg	Dead bodies 1.jpg	Nature 1.jpg	Bored pose 1.jpg	2	5	4	33	7.350408e-01
Injury 1.jpg	Goat 2.jpg	Wedding 12.jpg	Bar 2.jpg	2	2	1	30	2.714603e-01
Cliff diver 1.jpg	Street 4.jpg	Severed finger 1.jpg	Dirt 5.jpg	2	4	8	37	1.308844e-01
Dead bodies 1.jpg	Fire hydrant 2.jpg	Feces 2.jpg	Goat 2.jpg	2	3	1	30	1.898389e+00
Wedding 12.jpg	Injury 4.jpg	Lake 9.jpg	Lake 15.jpg	2	1	5	34	7.729137e-01
Goat 2.jpg	Feces 2.jpg	Lake 15.jpg	Dog 19.jpg	2	3	7	36	4.287947e-01
Bar 2.jpg	Heart 1.jpg	Lake 15.jpg	Dog 19.jpg	2	5	7	36	5.207168e-01
Office supplies 1.jpg	Heart 1.jpg	Alcohol 5.jpg	Severed finger 1.jpg	2	1	4	33	5.858307e-01
Alcohol 5.jpg	Bar 2.jpg	Feces 2.jpg	Cliff diver 1.jpg	2	4	9	38	7.381532e-01
Fire hydrant 2.jpg	Lake 12.jpg	Beach 2.jpg	Dog 13.jpg	2	5	7	36	5.211353e-01
Gazing 7.jpg	Bored pose 1.jpg	Sunset 4.jpg	Bar 2.jpg	2	1	9	38	3.144203e-01
Lake 9.jpg	Wedding 12.jpg	Street 4.jpg	Beach 2.jpg	2	1	9	38	1.083994e-01
Cotton swabs 2.jpg	Cliff diver 1.jpg	Lake 15.jpg	Bar 2.jpg	2	2	3	32	5.312961e-01
Dog 19.jpg	Severed finger 1.jpg	Injury 1.jpg	Bored pose 1.jpg	2	1	8	37	1.446690e-01
Injury 4.jpg	Fence 4.jpg	Goat 2.jpg	Sunset 4.jpg	2	3	1	30	4.321164e-02
Beach 2.jpg	Nature 1.jpg	Severed finger 1.jpg	Lake 9.jpg	2	1	9	38	1.172883e-01
Cliff diver 1.jpg	Street 4.jpg	Severed finger 1.jpg	Dirt 5.jpg	1	4	9	38	3.401384e+00
Office supplies 1.jpg	Heart 1.jpg	Alcohol 5.jpg	Severed finger 1.jpg	1	1	5	34	8.316495e-02
Lake 14.jpg	Dirt 5.jpg	Fire hydrant 2.jpg	KKK rally 1.jpg	1	1	9	38	2.053692e+00
