Participant: NW
12 13 18 15:59:11
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Lake 14.jpg	Feces 1.jpg	Beach 2.jpg	Sunset 3.jpg	2	1	9	38	2.039807e-01
Cotton swabs 2.jpg	Lake 15.jpg	Dead bodies 1.jpg	Injury 1.jpg	2	4	3	32	3.641158e-01
Nature 1.jpg	Lake 12.jpg	Bored pose 1.jpg	Beach 2.jpg	2	3	9	38	2.508509e-01
Tumor 1.jpg	Fence 2.jpg	Office supplies 1.jpg	Cotton swabs 2.jpg	2	2	1	30	1.707807e-01
Office supplies 1.jpg	Spider 2.jpg	Nature 1.jpg	Lake 9.jpg	2	4	4	33	3.837811e-01
Wedding 12.jpg	Alcohol 5.jpg	Injury 1.jpg	Plane crash 3.jpg	2	5	1	30	3.433562e-01
Bar 2.jpg	Cat 10.jpg	Cliff diver 1.jpg	Lake 14.jpg	2	2	7	36	6.919602e-02
Dead bodies 1.jpg	Sunset 3.jpg	Lake 15.jpg	Dog 19.jpg	2	2	1	30	1.112366e-01
Injury 4.jpg	Dog 13.jpg	Tumor 1.jpg	Injury 1.jpg	2	2	1	30	1.429555e-01
Street 4.jpg	Beach 2.jpg	Heart 1.jpg	Tumor 1.jpg	2	4	5	34	1.514326e+00
Beach 2.jpg	KKK rally 1.jpg	Fire hydrant 2.jpg	Office supplies 1.jpg	2	4	9	38	1.637786e-01
Plane crash 3.jpg	Spider 2.jpg	Bar 2.jpg	Gazing 7.jpg	2	1	7	36	4.493630e-01
Gazing 7.jpg	Feces 2.jpg	Nature 1.jpg	Beach 2.jpg	2	3	8	37	2.371682e-01
Severed finger 1.jpg	Feces 1.jpg	Fence 2.jpg	Cat 10.jpg	2	2	1	30	2.035053e-01
Heart 1.jpg	Nature 1.jpg	Severed finger 1.jpg	Sunset 4.jpg	2	1	5	34	2.950501e-01
Wedding 12.jpg	Plane crash 3.jpg	Dog 19.jpg	Cliff diver 1.jpg	2	3	5	34	3.250146e-01
Dog 13.jpg	KKK rally 1.jpg	Cat 10.jpg	Lake 12.jpg	2	5	1	30	5.112653e-01
Dog 13.jpg	Plane crash 3.jpg	KKK rally 1.jpg	Cat 10.jpg	2	2	8	37	8.707200e-01
Dead bodies 1.jpg	Severed finger 1.jpg	Feces 1.jpg	Sunset 4.jpg	2	5	1	30	6.628860e-01
Feces 1.jpg	Cotton swabs 2.jpg	Dog 19.jpg	Alcohol 5.jpg	2	4	1	30	3.628989e-01
Sunset 3.jpg	Sunset 4.jpg	Injury 1.jpg	Dog 13.jpg	2	1	9	38	1.229833e-01
Bored pose 1.jpg	Fence 2.jpg	Goat 2.jpg	Cotton swabs 2.jpg	1	5	5	34	1.201963e+00
Injury 4.jpg	Dog 13.jpg	Tumor 1.jpg	Injury 1.jpg	1	2	1	30	7.712055e-02
Nature 1.jpg	Heart 1.jpg	Tumor 1.jpg	Lake 15.jpg	1	5	4	33	1.076751e+00
Bored pose 1.jpg	Cat 10.jpg	Lake 14.jpg	Gazing 7.jpg	1	4	7	36	3.567791e-01
Fire hydrant 2.jpg	Dog 19.jpg	Beach 2.jpg	Sunset 4.jpg	1	4	5	34	1.002767e+00
Dead bodies 1.jpg	Severed finger 1.jpg	Feces 1.jpg	Sunset 4.jpg	1	5	1	30	2.235897e-01
Office supplies 1.jpg	Fire hydrant 2.jpg	Street 4.jpg	Fence 4.jpg	1	5	4	33	7.234264e-01
Heart 1.jpg	Nature 1.jpg	Severed finger 1.jpg	Sunset 4.jpg	1	1	5	34	1.782282e+00
Lake 15.jpg	Spider 2.jpg	Heart 1.jpg	Cat 10.jpg	1	3	9	38	9.269473e-03
Plane crash 3.jpg	Spider 2.jpg	Bar 2.jpg	Gazing 7.jpg	1	1	7	36	1.597439e-02
Dog 13.jpg	Plane crash 3.jpg	KKK rally 1.jpg	Cat 10.jpg	1	2	7	36	9.614770e-02
Dirt 5.jpg	Injury 4.jpg	Bar 2.jpg	Sunset 4.jpg	1	2	5	34	2.338462e-02
KKK rally 1.jpg	Feces 1.jpg	Severed finger 1.jpg	Dirt 5.jpg	1	1	1	30	1.967164e+00
Nature 1.jpg	Lake 12.jpg	Bored pose 1.jpg	Beach 2.jpg	1	3	9	38	4.027978e-01
Feces 2.jpg	Lake 12.jpg	Street 4.jpg	Lake 14.jpg	1	2	1	30	1.959288e+00
Goat 2.jpg	Severed finger 1.jpg	Bar 2.jpg	Injury 1.jpg	1	1	6	35	1.782934e+00
Fence 4.jpg	Lake 15.jpg	Cat 10.jpg	Cotton swabs 2.jpg	1	4	6	35	6.416120e-02
Feces 1.jpg	Cotton swabs 2.jpg	Dog 19.jpg	Alcohol 5.jpg	1	4	1	30	1.177266e-01
Wedding 12.jpg	Alcohol 5.jpg	Injury 1.jpg	Plane crash 3.jpg	1	5	4	33	1.358155e+00
Lake 12.jpg	Dog 19.jpg	Lake 9.jpg	Plane crash 3.jpg	1	3	9	38	2.031381e+00
Office supplies 1.jpg	Spider 2.jpg	Nature 1.jpg	Lake 9.jpg	1	4	4	33	2.167451e+00
Wedding 12.jpg	Plane crash 3.jpg	Dog 19.jpg	Cliff diver 1.jpg	1	3	7	36	1.874256e+00
Cotton swabs 2.jpg	Lake 15.jpg	Dead bodies 1.jpg	Injury 1.jpg	1	4	2	31	3.899286e-01
Dog 19.jpg	Plane crash 3.jpg	Bored pose 1.jpg	Cat 10.jpg	1	3	7	36	1.385948e+00
Injury 1.jpg	Fire hydrant 2.jpg	Dog 19.jpg	Fence 4.jpg	1	3	1	30	4.257432e-01
Spider 2.jpg	Gazing 7.jpg	Bored pose 1.jpg	Injury 1.jpg	1	1	3	32	4.344918e-02
Tumor 1.jpg	Fence 2.jpg	Office supplies 1.jpg	Cotton swabs 2.jpg	1	2	1	30	1.580792e+00
Severed finger 1.jpg	Feces 1.jpg	Fence 2.jpg	Cat 10.jpg	1	2	1	30	1.431076e-01
Dog 13.jpg	KKK rally 1.jpg	Cat 10.jpg	Lake 12.jpg	1	5	4	33	5.116540e-01
Fence 2.jpg	Sunset 4.jpg	Lake 14.jpg	Heart 1.jpg	1	3	7	36	1.472037e+00
Sunset 3.jpg	Sunset 4.jpg	Injury 1.jpg	Dog 13.jpg	1	1	9	38	6.320905e-02
Sunset 4.jpg	Gazing 7.jpg	KKK rally 1.jpg	Injury 4.jpg	1	1	9	38	1.351988e+00
Beach 2.jpg	KKK rally 1.jpg	Fire hydrant 2.jpg	Office supplies 1.jpg	1	4	9	38	4.227152e-01
Dead bodies 1.jpg	Sunset 3.jpg	Lake 15.jpg	Dog 19.jpg	1	2	1	30	1.549684e+00
Dog 19.jpg	Feces 2.jpg	Gazing 7.jpg	Lake 9.jpg	1	5	4	33	1.138939e+00
Bar 2.jpg	Cat 10.jpg	Cliff diver 1.jpg	Lake 14.jpg	1	2	8	37	6.306728e-01
Lake 14.jpg	Feces 1.jpg	Beach 2.jpg	Sunset 3.jpg	1	1	9	38	4.565001e-01
Spider 2.jpg	Bar 2.jpg	Beach 2.jpg	Sunset 3.jpg	1	5	5	34	2.430924e-01
