Participant: RO
02 13 20 15:33:20
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Office supplies 1.jpg	Cotton swabs 2.jpg	Gazing 7.jpg	Dog 19.jpg	1	5	5	34	4.092777e-01
Fire hydrant 2.jpg	Sunset 3.jpg	Tumor 1.jpg	Lake 15.jpg	1	5	2	31	4.321720e+00
Dog 19.jpg	Lake 9.jpg	Injury 1.jpg	Street 4.jpg	1	3	7	36	1.302405e+00
Bar 2.jpg	Cotton swabs 2.jpg	Fence 4.jpg	Cliff diver 1.jpg	1	4	4	33	1.627363e-01
Office supplies 1.jpg	Lake 14.jpg	Plane crash 3.jpg	Gazing 7.jpg	1	4	7	36	2.173901e+00
Tumor 1.jpg	Heart 1.jpg	Dead bodies 1.jpg	Cat 10.jpg	1	2	2	31	2.345589e-01
Lake 9.jpg	Dog 13.jpg	Lake 12.jpg	Plane crash 3.jpg	1	1	9	38	2.867053e-01
Lake 15.jpg	Fence 2.jpg	Lake 12.jpg	Alcohol 5.jpg	1	3	9	38	2.487285e-01
Gazing 7.jpg	Lake 15.jpg	Cat 10.jpg	Sunset 4.jpg	1	4	4	33	6.587073e-01
Goat 2.jpg	Alcohol 5.jpg	Office supplies 1.jpg	Dead bodies 1.jpg	1	4	3	32	7.644301e-02
Dead bodies 1.jpg	Injury 1.jpg	Feces 1.jpg	Cliff diver 1.jpg	1	5	2	31	1.020584e+00
Wedding 12.jpg	Feces 1.jpg	Nature 1.jpg	Goat 2.jpg	1	2	3	32	8.530215e-01
Alcohol 5.jpg	Tumor 1.jpg	Cotton swabs 2.jpg	Gazing 7.jpg	1	1	4	33	6.483181e-01
Bored pose 1.jpg	Lake 15.jpg	Nature 1.jpg	Alcohol 5.jpg	1	1	2	31	2.298683e-01
Cotton swabs 2.jpg	Sunset 3.jpg	Goat 2.jpg	Fire hydrant 2.jpg	1	2	5	34	5.297112e-01
Spider 2.jpg	Bored pose 1.jpg	Dead bodies 1.jpg	Street 4.jpg	1	1	5	34	7.863669e-01
Lake 9.jpg	Feces 2.jpg	Beach 2.jpg	Dog 13.jpg	1	5	3	32	5.545991e-01
Severed finger 1.jpg	Dirt 5.jpg	Lake 15.jpg	Lake 14.jpg	1	3	2	31	5.083486e-01
Lake 14.jpg	Fence 2.jpg	KKK rally 1.jpg	Nature 1.jpg	1	2	9	38	1.304262e-01
Lake 14.jpg	Lake 12.jpg	Spider 2.jpg	Alcohol 5.jpg	1	5	3	32	8.679383e-01
Fence 2.jpg	Dog 19.jpg	Bar 2.jpg	Cotton swabs 2.jpg	1	1	4	33	4.433409e-01
Heart 1.jpg	KKK rally 1.jpg	Sunset 4.jpg	Street 4.jpg	1	5	2	31	9.508184e-01
Sunset 4.jpg	Lake 12.jpg	Dirt 5.jpg	Lake 15.jpg	1	4	8	37	1.962807e+00
Beach 2.jpg	Feces 2.jpg	Heart 1.jpg	Injury 1.jpg	1	3	9	38	1.736081e+00
Nature 1.jpg	Lake 14.jpg	Fence 4.jpg	Spider 2.jpg	1	2	9	38	1.394829e+00
Cat 10.jpg	Alcohol 5.jpg	Dog 19.jpg	Dead bodies 1.jpg	1	4	7	36	3.279716e-01
Plane crash 3.jpg	Fence 2.jpg	Nature 1.jpg	Wedding 12.jpg	1	5	4	33	2.287078e-01
Feces 2.jpg	Lake 14.jpg	Beach 2.jpg	Lake 15.jpg	1	2	1	30	8.729651e-01
Plane crash 3.jpg	Heart 1.jpg	Lake 12.jpg	Lake 14.jpg	1	2	3	32	1.895185e-01
Heart 1.jpg	Plane crash 3.jpg	Gazing 7.jpg	Bored pose 1.jpg	1	4	5	34	4.125345e-01
Lake 12.jpg	Lake 15.jpg	Goat 2.jpg	Street 4.jpg	1	1	8	37	2.240607e+00
Fence 4.jpg	Dirt 5.jpg	Injury 4.jpg	Goat 2.jpg	1	5	3	32	8.956071e-01
