Participant: LG
06 14 18 13:02:30
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Fire hydrant 2.jpg	Lake 9.jpg	Dead bodies 1.jpg	Severed finger 1.jpg	2	5	1	30	3.896733e+00
Injury 1.jpg	Cat 10.jpg	Spider 2.jpg	Nature 1.jpg	2	3	4	33	2.947784e+00
Lake 14.jpg	Heart 1.jpg	Severed finger 1.jpg	Goat 2.jpg	2	3	3	32	3.114106e+00
Cotton swabs 2.jpg	Lake 14.jpg	Wedding 12.jpg	Dirt 5.jpg	2	4	4	33	2.482973e+00
Cliff diver 1.jpg	Goat 2.jpg	Bored pose 1.jpg	Cotton swabs 2.jpg	2	2	1	30	6.721336e-01
Tumor 1.jpg	Dog 13.jpg	Nature 1.jpg	Dirt 5.jpg	2	4	4	33	2.323136e+00
Heart 1.jpg	Dog 13.jpg	Gazing 7.jpg	Lake 15.jpg	2	5	3	32	2.143327e+00
Nature 1.jpg	Street 4.jpg	Lake 12.jpg	Cliff diver 1.jpg	2	5	8	37	1.123306e+00
Street 4.jpg	Gazing 7.jpg	Dirt 5.jpg	Feces 2.jpg	2	1	2	31	2.605116e+00
Alcohol 5.jpg	KKK rally 1.jpg	Beach 2.jpg	Heart 1.jpg	2	1	2	31	2.382269e+00
Lake 12.jpg	Injury 4.jpg	Bar 2.jpg	Office supplies 1.jpg	2	4	3	32	2.963544e+00
Dirt 5.jpg	Tumor 1.jpg	Street 4.jpg	Feces 2.jpg	2	2	2	31	8.893716e-01
Injury 4.jpg	KKK rally 1.jpg	Feces 1.jpg	Feces 2.jpg	1	5	1	30	2.252449e+00
Lake 9.jpg	Feces 2.jpg	Sunset 4.jpg	Lake 12.jpg	1	4	1	30	2.098920e+00
Alcohol 5.jpg	KKK rally 1.jpg	Beach 2.jpg	Heart 1.jpg	1	1	2	31	2.706341e+00
Lake 15.jpg	Office supplies 1.jpg	Spider 2.jpg	Sunset 4.jpg	1	1	2	31	1.780254e+00
Injury 4.jpg	Plane crash 3.jpg	Wedding 12.jpg	Beach 2.jpg	1	2	5	34	1.401749e+00
Fence 2.jpg	Injury 1.jpg	Feces 1.jpg	Wedding 12.jpg	1	4	2	31	2.114361e+00
Feces 1.jpg	Tumor 1.jpg	Bar 2.jpg	Nature 1.jpg	1	3	2	31	2.487386e+00
Lake 12.jpg	Injury 4.jpg	Bar 2.jpg	Office supplies 1.jpg	1	4	2	31	1.820636e+00
Cotton swabs 2.jpg	Cat 10.jpg	Beach 2.jpg	Injury 1.jpg	1	5	1	30	1.092979e+00
Nature 1.jpg	Injury 4.jpg	Injury 1.jpg	Lake 12.jpg	1	1	3	32	2.545601e+00
Injury 1.jpg	Cat 10.jpg	Spider 2.jpg	Nature 1.jpg	1	3	2	31	6.710956e+00
Feces 2.jpg	Nature 1.jpg	Severed finger 1.jpg	Fence 4.jpg	1	3	4	33	4.769997e+00
Heart 1.jpg	Injury 4.jpg	Spider 2.jpg	Nature 1.jpg	1	2	5	34	9.709802e-01
Fire hydrant 2.jpg	Lake 9.jpg	Dead bodies 1.jpg	Severed finger 1.jpg	1	5	1	30	1.880023e+00
Gazing 7.jpg	Nature 1.jpg	Feces 1.jpg	Cat 10.jpg	1	1	2	31	2.076959e+00
KKK rally 1.jpg	Dirt 5.jpg	Wedding 12.jpg	Plane crash 3.jpg	1	3	1	30	3.747075e-01
Alcohol 5.jpg	Wedding 12.jpg	Office supplies 1.jpg	Goat 2.jpg	1	5	6	35	1.240679e+00
Beach 2.jpg	Wedding 12.jpg	Feces 2.jpg	Dirt 5.jpg	1	2	2	31	1.810146e+00
Lake 14.jpg	Heart 1.jpg	Severed finger 1.jpg	Goat 2.jpg	1	3	1	30	1.599958e+00
Cat 10.jpg	Feces 2.jpg	Lake 14.jpg	Office supplies 1.jpg	1	3	1	30	1.983757e+00
Heart 1.jpg	Dog 13.jpg	Gazing 7.jpg	Lake 15.jpg	1	5	4	33	1.230879e+00
